

Georgia (EST) SCAN Site Little River - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Nov 17 16:03:15 GMT-08:00 2022. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,PRCP.D-1 (in) ,SMS.I-1:-2 (pct)  (loam),SMS.I-1:-4 (pct)  (loam),SMS.I-1:-8 (pct)  (loam),SMS.I-1:-20 (pct)  (loam),SMS.I-1:-40 (pct)  (loam),SMS.I-5:-40 (pct)  (loam),STO.I-1:-2 (degC) ,STO.I-1:-4 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,STO.I-1:-40 (degC) ,STO.I-5:-40 (degC) ,SAL.I-1:-2 (gram) ,SAL.I-1:-4 (gram) ,SAL.I-1:-8 (gram) ,SAL.I-1:-20 (gram) ,SAL.I-1:-40 (gram) ,SAL.I-5:-40 (gram) ,RDC.I-1:-2 (unit) ,RDC.I-1:-4 (unit) ,RDC.I-1:-8 (unit) ,RDC.I-1:-20 (unit) ,RDC.I-1:-40 (unit) ,RDC.I-5:-40 (unit) ,BATT.I-1 (volt) ,BATT.I-2 (volt) ,WDIRV.D-1 (degr) ,WSPDV.D-1 (mph) ,RHUM.I-1 (pct) ,RHENC.D-1 (pct) ,LRADT.D-1 (lang) ,
2027,2020-09-26,,    3.90,    23.9,    30.3,    21.2,    25.1,   0.000,    11.6,-99.9,    13.5,    14.0,-99.9,    28.0,    25.4,-99.9,    25.3,    22.5,-99.9,    17.7,     0.1,     0.0,    -2.5,     0.1,-99.9,     0.1,    7.34,    7.89,    6.55,    8.55,-99.9,   17.69,   12.75,    3.92,     206,     2.2,      95,      92,  256.33,
2027,2020-09-27,,    3.90,    20.2,    29.1,    20.2,    24.0,   0.000,    10.6,-99.9,    13.9,    13.7,-99.9,    27.9,    24.7,-99.9,    25.6,    23.0,-99.9,    17.8,     0.1,     0.2,    -2.4,     0.1,-99.9,     0.1,    6.84,   12.42,    6.76,    8.43,-99.9,   17.65,   12.75,    3.92,     320,     2.2,      99,      91,  372.71,
2027,2020-09-28,,    3.90,    21.7,    25.8,    19.7,    22.2,   0.000,    14.4,-99.9,    12.7,    13.7,-99.9,    27.9,    24.1,-99.9,    24.5,    22.6,-99.9,    17.8,     0.1,     0.0,    -2.7,     0.1,-99.9,     0.1,    8.78,    8.27,    6.16,    8.42,-99.9,   17.64,   12.75,    3.92,     107,     2.0,      99,      94,  101.18,
2027,2020-09-29,,    3.90,    23.2,    30.0,    21.7,    24.9,   0.000,    13.3,-99.9,    12.7,    13.7,-99.9,    27.7,    25.5,-99.9,    25.7,    23.0,-99.9,    17.8,     0.1,     0.1,    -2.7,     0.1,-99.9,     0.1,    8.22,    7.65,    6.18,    8.38,-99.9,   17.52,   12.75,    3.92,     184,     2.3,      98,      92,  287.64,
2027,2020-09-30,,    3.90,    14.5,    26.6,    14.4,    20.0,   0.000,    12.3,-99.9,    13.1,    13.4,-99.9,    27.7,    22.1,-99.9,    23.7,    22.7,-99.9,    17.9,     0.1,    -0.9,    -2.7,     0.1,-99.9,     0.1,    7.66,    6.91,    6.35,    8.25,-99.9,   17.53,   12.71,    3.92,     301,     4.9,      96,      95,  153.10,
2027,2020-09-30,23:59,    3.90,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2027,2020-10-01,,-99.9,    13.3,    23.8,    11.9,    17.0,-99.9,    11.1,-99.9,     9.8,    13.2,    27.7,-99.9,    21.5,-99.9,    23.2,    21.9,    17.8,-99.9,     0.1,-99.9,    -2.6,     0.1,     0.1,-99.9,    7.07,-99.9,    6.45,    8.15,   17.50,-99.9,   12.75,    3.92,     308,     2.5,     100,      93,  406.67,
2027,2020-10-02,,-99.9,    17.2,    27.8,    11.7,    18.9,-99.9,    10.1,-99.9,     9.4,    13.1,    27.6,-99.9,    22.1,-99.9,    23.4,    21.7,    17.6,-99.9,     0.1,-99.9,    -2.7,     0.1,     0.1,-99.9,    6.60,-99.9,    6.27,    8.07,   17.43,-99.9,   12.75,    3.93,     282,     1.9,      90,      92,  395.35,
2027,2020-10-03,,-99.9,    14.3,    23.1,    12.8,    17.8,-99.9,     9.3,-99.9,     9.1,    12.9,    27.5,-99.9,    20.7,-99.9,    22.3,    21.3,    17.4,-99.9,     0.1,-99.9,    -2.8,     0.1,     0.1,-99.9,    6.24,-99.9,    6.11,    7.98,   17.36,-99.9,   12.74,    3.92,     352,     5.1,      69,      94,  362.81,
2027,2020-10-04,,-99.9,    14.8,    22.8,    11.3,    16.6,-99.9,     8.7,-99.9,     8.7,    12.7,    27.4,-99.9,    20.6,-99.9,    21.9,    20.8,    17.2,-99.9,     0.1,-99.9,    -2.9,     0.1,     0.1,-99.9,    5.96,-99.9,    5.97,    7.90,   17.27,-99.9,   12.74,    3.92,      52,     2.9,      79,      93,  322.83,
2027,2020-10-05,,-99.9,    14.7,    22.2,    12.8,    17.2,-99.9,     8.1,-99.9,     8.6,    12.7,    27.3,-99.9,    20.6,-99.9,    21.8,    20.5,    17.0,-99.9,     0.1,-99.9,    -2.9,     0.1,     0.1,-99.9,    5.71,-99.9,    5.92,    7.86,   17.21,-99.9,   12.74,    3.92,      25,     3.8,      84,      93,  289.68,
2027,2020-10-06,,-99.9,    20.6,    25.2,    12.1,    18.9,-99.9,     7.7,-99.9,     8.1,    12.6,    27.2,-99.9,    22.0,-99.9,    22.4,    20.5,    16.7,-99.9,     0.1,-99.9,    -3.0,     0.1,     0.1,-99.9,    5.50,-99.9,    5.70,    7.82,   17.13,-99.9,   12.76,    3.92,      49,     2.9,      71,      92,  343.23,
2027,2020-10-07,,-99.9,    21.1,    27.3,    18.4,    22.0,-99.9,     7.6,-99.9,     8.3,    12.5,    27.2,-99.9,    22.8,-99.9,    23.1,    20.9,    16.7,-99.9,     0.1,-99.9,    -2.9,     0.1,     0.1,-99.9,    5.46,-99.9,    5.78,    7.80,   17.12,-99.9,   12.75,    3.92,      58,     2.9,      99,      92,  187.17,
2027,2020-10-08,,-99.9,    21.3,    30.6,    20.7,    24.1,-99.9,     7.1,-99.9,     8.6,    12.4,    27.1,-99.9,    24.0,-99.9,    24.4,    21.6,    16.7,-99.9,     0.1,-99.9,    -2.8,     0.1,     0.1,-99.9,    5.24,-99.9,    5.89,    7.73,   17.04,-99.9,   12.75,    3.92,      58,     2.2,      99,      91,  315.18,
2027,2020-10-09,,-99.9,    25.2,    32.0,    19.6,    25.1,-99.9,     7.0,-99.9,     8.5,    12.3,    27.1,-99.9,    24.9,-99.9,    25.1,    22.1,    16.8,-99.9,     0.1,-99.9,    -2.8,     0.1,     0.1,-99.9,    5.21,-99.9,    5.88,    7.70,   17.05,-99.9,   12.74,    3.92,      59,     1.7,      85,      91,  272.54,
2027,2020-10-10,,-99.9,    23.0,    29.1,    22.8,    24.5,-99.9,    18.4,-99.9,    19.6,    18.0,    27.6,-99.9,    23.9,-99.9,    24.1,    22.1,    17.0,-99.9,     0.1,-99.9,    -1.6,     0.1,     0.1,-99.9,   11.09,-99.9,   11.84,   10.82,   17.45,-99.9,   12.75,    3.92,     110,     4.6,      98,      93,  146.57,
2027,2020-10-11,,-99.9,    24.7,    29.8,    22.9,    25.8,-99.9,    15.4,-99.9,    17.5,    16.9,    28.5,-99.9,    25.0,-99.9,    24.9,    22.3,    17.0,-99.9,     0.1,-99.9,    -1.7,     0.1,     0.1,-99.9,    9.35,-99.9,   10.52,   10.20,   18.11,-99.9,   12.76,    3.92,     157,     6.4,      95,      93,  271.73,
2027,2020-10-12,,-99.9,    21.1,    28.2,    21.1,    24.8,-99.9,    15.9,-99.9,    17.8,    17.2,    28.6,-99.9,    24.3,-99.9,    24.8,    22.5,    17.1,-99.9,     0.1,-99.9,    -1.7,     0.1,     0.1,-99.9,    9.62,-99.9,   10.73,   10.35,   18.19,-99.9,   12.73,    3.92,     222,     2.6,      96,      94,  200.33,
2027,2020-10-13,,-99.9,    19.6,    28.0,    19.6,    23.3,-99.9,    14.7,-99.9,    16.4,    16.4,    28.5,-99.9,    23.6,-99.9,    24.5,    22.4,    17.2,-99.9,     0.1,-99.9,    -1.8,     0.1,     0.1,-99.9,    8.93,-99.9,    9.93,    9.90,   18.13,-99.9,   12.75,    3.92,     256,     2.4,     100,      94,  260.81,
2027,2020-10-14,,-99.9,    21.0,    30.8,    18.0,    23.7,-99.9,    13.6,-99.9,    15.8,    15.6,    28.3,-99.9,    23.8,-99.9,    24.6,    22.3,    17.3,-99.9,     0.1,-99.9,    -1.8,     0.1,     0.1,-99.9,    8.37,-99.9,    9.54,    9.45,   18.00,-99.9,   12.74,    3.92,     311,     2.7,      79,      93,  310.59,
2027,2020-10-15,,-99.9,    22.4,    30.1,    15.8,    22.5,-99.9,    12.7,-99.9,    15.1,    15.1,    28.2,-99.9,    23.7,-99.9,    24.3,    22.1,    17.2,-99.9,     0.1,-99.9,    -1.9,     0.1,     0.1,-99.9,    7.90,-99.9,    9.16,    9.16,   17.88,-99.9,   12.74,    3.92,      66,     2.7,      91,      93,  315.89,
2027,2020-10-16,,-99.9,    19.6,    29.5,    19.6,    24.1,-99.9,    12.2,-99.9,    14.8,    14.7,    28.0,-99.9,    23.9,-99.9,    24.7,    22.3,    17.2,-99.9,     0.1,-99.9,    -1.9,     0.1,     0.1,-99.9,    7.62,-99.9,    9.01,    8.96,   17.76,-99.9,   12.73,    3.92,     158,     2.4,      98,      93,  231.74,
2027,2020-10-17,,-99.9,    15.2,    26.5,    15.2,    21.2,-99.9,    11.1,-99.9,    14.2,    14.2,    27.9,-99.9,    22.2,-99.9,    23.7,    22.1,    17.2,-99.9,     0.1,-99.9,    -2.0,     0.1,     0.1,-99.9,    7.09,-99.9,    8.66,    8.69,   17.68,-99.9,   12.73,    3.92,     334,     4.4,      74,      93,  325.58,
2027,2020-10-18,,-99.9,    15.8,    23.6,    10.8,    17.0,-99.9,    10.3,-99.9,    13.4,    13.9,    27.9,-99.9,    21.3,-99.9,    22.6,    21.3,    17.1,-99.9,     0.1,-99.9,    -2.1,     0.1,     0.1,-99.9,    6.68,-99.9,    8.26,    8.53,   17.62,-99.9,   12.74,    3.92,      56,     5.4,      82,      94,  352.41,
2027,2020-10-19,,-99.9,    18.6,    27.0,    13.7,    19.4,-99.9,     9.4,-99.9,    13.2,    13.6,    27.7,-99.9,    22.0,-99.9,    22.9,    21.0,    16.9,-99.9,     0.1,-99.9,    -2.2,     0.1,     0.1,-99.9,    6.27,-99.9,    8.12,    8.38,   17.48,-99.9,   12.74,    3.92,      69,     3.6,      96,      92,  320.08,
2027,2020-10-20,,-99.9,    20.0,    26.9,    14.8,    20.7,-99.9,     8.7,-99.9,    13.0,    13.3,    27.5,-99.9,    22.2,-99.9,    23.0,    21.1,    16.8,-99.9,     0.1,-99.9,    -2.2,     0.1,     0.1,-99.9,    5.97,-99.9,    8.05,    8.21,   17.35,-99.9,   12.73,    3.92,      54,     3.5,      84,      92,  326.09,
2027,2020-10-21,,-99.9,    20.5,    27.7,    18.1,    22.6,-99.9,     8.3,-99.9,    12.5,    13.2,    27.4,-99.9,    22.9,-99.9,    23.4,    21.2,    16.7,-99.9,     0.1,-99.9,    -2.2,     0.1,     0.1,-99.9,    5.78,-99.9,    7.77,    8.13,   17.26,-99.9,   12.73,    3.92,      64,     3.7,      90,      92,  228.68,
2027,2020-10-22,,-99.9,    20.9,    28.6,    19.5,    23.0,-99.9,     8.0,-99.9,    12.2,    13.2,    27.3,-99.9,    23.0,-99.9,    23.5,    21.3,    16.7,-99.9,     0.1,-99.9,    -2.3,     0.1,     0.1,-99.9,    5.64,-99.9,    7.60,    8.12,   17.22,-99.9,   12.74,    3.92,      71,     4.4,      92,      93,  199.72,
2027,2020-10-23,,-99.9,    20.7,    29.6,    19.5,    23.4,-99.9,     7.6,-99.9,    12.0,    12.9,    27.3,-99.9,    23.2,-99.9,    23.8,    21.5,    16.7,-99.9,     0.1,-99.9,    -2.3,     0.1,     0.1,-99.9,    5.47,-99.9,    7.51,    7.98,   17.18,-99.9,   12.74,    3.92,      77,     4.1,      94,      92,  259.59,
2027,2020-10-24,,-99.9,    19.4,    28.4,    19.4,    22.9,-99.9,     7.3,-99.9,    11.7,    12.8,    27.2,-99.9,    23.2,-99.9,    23.9,    21.6,    16.7,-99.9,     0.1,-99.9,    -2.3,     0.1,     0.1,-99.9,    5.33,-99.9,    7.38,    7.94,   17.10,-99.9,   12.73,    3.92,      82,     3.0,      99,      92,  218.28,
2027,2020-10-25,,-99.9,    21.2,    27.6,    18.8,    22.4,-99.9,    16.5,-99.9,    11.6,    12.7,    27.1,-99.9,    23.4,-99.9,    23.7,    21.6,    16.7,-99.9,     0.1,-99.9,    -2.3,     0.1,     0.1,-99.9,    9.98,-99.9,    7.32,    7.88,   17.03,-99.9,   12.71,    3.92,     120,     3.0,      99,      93,  220.12,
2027,2020-10-26,,-99.9,    18.3,    26.4,    18.3,    21.8,-99.9,    14.3,-99.9,    14.3,    12.5,    27.0,-99.9,    22.8,-99.9,    23.7,    21.7,    16.7,-99.9,     0.1,-99.9,    -2.0,     0.1,     0.1,-99.9,    8.71,-99.9,    8.71,    7.80,   16.99,-99.9,   12.74,    3.92,     303,     2.7,     100,      93,  262.85,
2027,2020-10-27,,-99.9,    21.8,    27.9,    17.9,    22.5,-99.9,    13.5,-99.9,    14.3,    12.4,    26.9,-99.9,    23.4,-99.9,    23.8,    21.6,    16.7,-99.9,     0.1,-99.9,    -2.0,     0.1,     0.1,-99.9,    8.28,-99.9,    8.74,    7.71,   16.90,-99.9,   12.74,    3.92,      80,     2.7,      93,      94,  239.19,
2027,2020-10-28,,-99.9,    22.6,    27.2,    19.9,    22.8,-99.9,    15.8,-99.9,    14.2,    12.4,    26.9,-99.9,    23.7,-99.9,    23.8,    21.6,    16.7,-99.9,     0.1,-99.9,    -2.0,     0.1,     0.1,-99.9,    9.58,-99.9,    8.67,    7.73,   16.91,-99.9,   12.73,    3.92,     106,     4.9,      99,      94,  140.05,
2027,2020-10-29,,-99.9,    25.0,    29.3,    22.3,    25.1,-99.9,    14.3,-99.9,    14.8,    12.5,    26.8,-99.9,    24.5,-99.9,    24.5,    21.9,    16.7,-99.9,     0.1,-99.9,    -1.9,     0.1,     0.1,-99.9,    8.71,-99.9,    9.00,    7.77,   16.84,-99.9,   12.74,    3.92,     140,     5.2,      92,      94,  188.70,
2027,2020-10-30,,-99.9,    15.6,    27.0,    15.6,    23.7,-99.9,    16.7,-99.9,    21.6,    18.2,    28.0,-99.9,    21.7,-99.9,    23.5,    21.9,    16.8,-99.9,     0.1,-99.9,    -1.4,     0.1,     0.1,-99.9,   10.06,-99.9,   13.16,   10.97,   17.73,-99.9,   12.72,    3.92,     216,     5.7,      50,      96,  108.83,
2027,2020-10-31,,-99.9,    13.2,    20.2,     8.9,    14.3,-99.9,    15.1,-99.9,    19.2,    16.7,    28.5,-99.9,    19.2,-99.9,    20.8,    20.4,    16.7,-99.9,     0.1,-99.9,    -1.7,     0.1,     0.1,-99.9,    9.14,-99.9,   11.61,   10.09,   18.14,-99.9,   12.72,    3.92,     334,     6.8,      80,      97,  325.89,
2027,2020-11-01,,-99.9,    15.8,    21.9,    11.8,    16.0,-99.9,    14.3,-99.9,    17.9,    16.0,    28.5,-99.9,    20.0,-99.9,    20.7,    19.6,    16.4,-99.9,     0.1,-99.9,    -1.8,     0.1,     0.1,-99.9,    8.71,-99.9,   10.80,    9.69,   18.12,-99.9,   12.72,    3.92,      52,     4.8,      94,      96,  269.28,
2027,2020-11-02,,-99.9,    15.4,    23.0,    15.3,    17.9,-99.9,    13.6,-99.9,    17.6,    15.5,    28.3,-99.9,    19.5,-99.9,    20.7,    19.6,    16.1,-99.9,     0.1,-99.9,    -1.8,     0.1,     0.1,-99.9,    8.33,-99.9,   10.63,    9.36,   17.98,-99.9,   12.73,    3.92,     339,     5.2,      67,      96,  240.41,
2027,2020-11-03,,-99.9,     5.3,    17.4,     5.3,    11.5,-99.9,    12.7,-99.9,    16.3,    15.0,    28.2,-99.9,    16.4,-99.9,    18.6,    18.7,    15.8,-99.9,     0.1,-99.9,    -2.0,     0.1,     0.1,-99.9,    7.90,-99.9,    9.86,    9.11,   17.91,-99.9,   12.71,    3.92,       5,     5.9,      99,      97,  344.15,
2027,2020-11-04,,-99.9,     6.7,    19.9,     2.9,    10.3,-99.9,    12.1,-99.9,    15.5,    14.6,    28.0,-99.9,    16.0,-99.9,    18.0,    17.8,    15.4,-99.9,     0.1,-99.9,    -2.1,     0.1,     0.1,-99.9,    7.56,-99.9,    9.42,    8.87,   17.73,-99.9,   12.72,    3.92,     360,     2.0,      97,      96,  325.48,
2027,2020-11-05,,-99.9,    12.3,    22.6,     4.7,    13.4,-99.9,    11.5,-99.9,    15.4,    14.3,    27.9,-99.9,    17.0,-99.9,    18.4,    17.5,    15.0,-99.9,     0.1,-99.9,    -2.1,     0.1,     0.1,-99.9,    7.26,-99.9,    9.35,    8.71,   17.65,-99.9,   12.72,    3.92,      66,     1.9,      92,      95,  311.92,
2027,2020-11-06,,-99.9,    18.0,    23.3,    11.7,    17.7,-99.9,    11.2,-99.9,    15.5,    14.0,    27.8,-99.9,    18.6,-99.9,    19.1,    17.6,    14.7,-99.9,     0.1,-99.9,    -2.1,     0.1,     0.1,-99.9,    7.14,-99.9,    9.37,    8.56,   17.59,-99.9,   12.72,    3.92,      49,     2.7,      85,      97,  190.03,
2027,2020-11-07,,-99.9,    20.0,    25.3,    14.9,    19.8,-99.9,    11.1,-99.9,    15.4,    13.9,    27.7,-99.9,    19.7,-99.9,    20.1,    18.1,    14.6,-99.9,     0.1,-99.9,    -2.0,     0.1,     0.1,-99.9,    7.07,-99.9,    9.33,    8.53,   17.50,-99.9,   12.73,    3.92,      41,     3.5,      89,      96,  238.17,
2027,2020-11-08,,-99.9,    20.4,    25.0,    19.5,    21.5,-99.9,    11.0,-99.9,    15.4,    13.8,    27.6,-99.9,    20.3,-99.9,    20.6,    18.6,    14.6,-99.9,     0.1,-99.9,    -2.0,     0.1,     0.1,-99.9,    7.04,-99.9,    9.35,    8.45,   17.42,-99.9,   12.73,    3.92,      77,     5.1,      92,      97,  133.21,
2027,2020-11-09,,-99.9,    20.6,    26.2,    19.6,    21.9,-99.9,    10.7,-99.9,    15.2,    13.7,    27.5,-99.9,    21.3,-99.9,    21.3,    19.0,    14.6,-99.9,     0.1,-99.9,    -2.0,     0.1,     0.1,-99.9,    6.89,-99.9,    9.23,    8.41,   17.38,-99.9,   12.73,    3.92,      65,     5.9,      97,      97,  172.07,
2027,2020-11-10,,-99.9,    22.1,    27.3,    20.6,    22.7,-99.9,    10.8,-99.9,    15.2,    13.6,    27.5,-99.9,    21.7,-99.9,    21.7,    19.4,    14.7,-99.9,     0.1,-99.9,    -2.0,     0.1,     0.1,-99.9,    6.96,-99.9,    9.24,    8.34,   17.37,-99.9,   12.74,    3.92,      69,     6.5,      92,      97,  160.65,
2027,2020-11-11,,-99.9,    23.9,    25.2,    21.8,    23.3,-99.9,    14.3,-99.9,    14.8,    13.5,    27.5,-99.9,    22.8,-99.9,    22.5,    19.8,    14.9,-99.9,     0.1,-99.9,    -2.0,     0.1,     0.1,-99.9,    8.74,-99.9,    9.02,    8.31,   17.33,-99.9,   12.74,    3.92,      83,     5.1,      96,      97,  120.26,
2027,2020-11-12,,-99.9,    23.4,    29.8,    23.3,    25.2,-99.9,    14.7,-99.9,    15.6,    13.4,    27.4,-99.9,    23.7,-99.9,    23.4,    20.5,    15.0,-99.9,     0.1,-99.9,    -1.9,     0.1,     0.1,-99.9,    8.97,-99.9,    9.44,    8.25,   17.27,-99.9,   12.74,    3.92,     119,     4.2,      97,      97,  187.48,
2027,2020-11-13,,-99.9,    18.9,    26.0,    18.9,    23.4,-99.9,    13.7,-99.9,    16.3,    13.4,    27.4,-99.9,    22.1,-99.9,    22.8,    20.7,    15.3,-99.9,     0.1,-99.9,    -1.8,     0.1,     0.1,-99.9,    8.38,-99.9,    9.87,    8.24,   17.29,-99.9,   12.73,    3.92,     340,     5.1,      94,      98,  167.59,
2027,2020-11-14,,-99.9,    13.9,    23.5,    13.9,    17.8,-99.9,    12.6,-99.9,    16.6,    13.2,    27.4,-99.9,    20.0,-99.9,    21.5,    20.1,    15.4,-99.9,     0.1,-99.9,    -1.9,     0.1,     0.1,-99.9,    7.82,-99.9,   10.04,    8.16,   17.24,-99.9,   12.72,    3.92,     330,     3.9,     100,      98,  269.89,
2027,2020-11-15,,-99.9,    17.8,    26.1,    11.5,    17.4,-99.9,    11.9,-99.9,    16.6,    13.1,    27.2,-99.9,    19.7,-99.9,    20.8,    19.5,    15.3,-99.9,     0.1,-99.9,    -1.9,     0.1,     0.1,-99.9,    7.46,-99.9,    9.99,    8.10,   17.10,-99.9,   12.72,    3.92,      67,     1.6,      86,      96,  284.38,
2027,2020-11-16,,-99.9,    19.6,    25.7,    16.2,    20.1,-99.9,    11.3,-99.9,    16.7,    13.0,    27.2,-99.9,    20.6,-99.9,    21.1,    19.3,    15.2,-99.9,     0.1,-99.9,    -1.9,     0.1,     0.1,-99.9,    7.19,-99.9,   10.09,    8.02,   17.12,-99.9,   12.72,    3.92,     213,     3.1,      83,      98,  141.88,
2027,2020-11-17,,-99.9,     9.2,    20.4,     9.2,    15.2,-99.9,    10.6,-99.9,    16.5,    12.9,    27.1,-99.9,    17.4,-99.9,    19.4,    18.8,    15.1,-99.9,     0.1,-99.9,    -1.9,     0.1,     0.1,-99.9,    6.85,-99.9,    9.99,    7.97,   17.03,-99.9,   12.70,    3.91,     344,     5.2,      73,      98,  297.13,
2027,2020-11-18,,-99.9,    11.4,    21.0,     5.3,    13.5,-99.9,     9.9,-99.9,    16.2,    12.7,    27.0,-99.9,    16.1,-99.9,    18.0,    17.8,    14.8,-99.9,     0.1,-99.9,    -2.0,     0.1,     0.1,-99.9,    6.51,-99.9,    9.81,    7.89,   16.97,-99.9,   12.71,    3.92,     338,     6.2,      35,      97,  295.70,
2027,2020-11-19,,-99.9,     5.2,    16.5,     5.2,    10.1,-99.9,     9.4,-99.9,    15.7,    12.5,    27.0,-99.9,    15.0,-99.9,    17.2,    17.0,    14.5,-99.9,     0.1,-99.9,    -2.1,     0.1,     0.1,-99.9,    6.27,-99.9,    9.53,    7.78,   16.94,-99.9,   12.70,    3.91,      43,     4.0,      85,      97,  308.55,
2027,2020-11-20,,-99.9,    13.0,    19.8,     3.2,    11.8,-99.9,     9.1,-99.9,    15.6,    12.5,    26.8,-99.9,    16.4,-99.9,    17.4,    16.6,    14.1,-99.9,     0.1,-99.9,    -2.1,     0.1,     0.2,-99.9,    6.14,-99.9,    9.42,    7.77,   16.80,-99.9,   12.74,    3.92,      58,     3.5,      81,      96,  290.29,
2027,2020-11-21,,-99.9,    16.2,    23.7,    11.7,    17.3,-99.9,     8.6,-99.9,    15.8,    12.5,    26.8,-99.9,    17.7,-99.9,    18.6,    17.0,    13.8,-99.9,     0.1,-99.9,    -2.0,     0.1,     0.1,-99.9,    5.90,-99.9,    9.55,    7.77,   16.78,-99.9,   12.71,    3.92,      66,     3.3,      86,      96,  253.88,
2027,2020-11-22,,-99.9,    14.6,    23.0,    13.3,    17.5,-99.9,     8.3,-99.9,    15.8,    12.4,    26.7,-99.9,    17.8,-99.9,    18.9,    17.3,    13.7,-99.9,     0.1,-99.9,    -2.0,     0.1,     0.1,-99.9,    5.80,-99.9,    9.57,    7.73,   16.73,-99.9,   12.71,    3.92,      59,     2.5,      90,      97,  217.57,
2027,2020-11-23,,-99.9,    13.3,    24.7,    12.1,    17.2,-99.9,     8.0,-99.9,    15.8,    12.3,    28.3,-99.9,    17.6,-99.9,    18.9,    17.4,    13.7,-99.9,     0.1,-99.9,    -2.0,     0.1,     0.2,-99.9,    5.63,-99.9,    9.55,    7.65,   17.97,-99.9,   12.71,    3.92,      35,     2.4,      95,      96,  270.81,
2027,2020-11-24,,-99.9,     8.2,    20.3,     8.2,    14.1,-99.9,     7.6,-99.9,    22.0,    17.8,    31.5,-99.9,    16.3,-99.9,    18.1,    17.2,    13.4,-99.9,     0.1,-99.9,    -1.5,     0.1,     0.1,-99.9,    5.48,-99.9,   13.42,   10.72,   20.58,-99.9,   12.70,    3.91,     342,     3.9,      91,      97,  283.15,
2027,2020-11-25,,-99.9,    14.6,    21.3,     7.2,    14.1,-99.9,     7.6,-99.9,    20.5,    15.6,    28.7,-99.9,    17.2,-99.9,    17.9,    16.6,    13.2,-99.9,     0.1,-99.9,    -1.7,     0.1,     0.1,-99.9,    5.46,-99.9,   12.40,    9.47,   18.31,-99.9,   12.72,    3.92,      96,     4.2,      94,      96,  270.91,
2027,2020-11-26,,-99.9,    18.0,    25.1,    13.0,    18.2,-99.9,     7.6,-99.9,    19.8,    14.9,    28.2,-99.9,    18.1,-99.9,    18.6,    16.9,    13.0,-99.9,     0.1,-99.9,    -1.7,     0.1,     0.1,-99.9,    5.48,-99.9,   11.99,    9.07,   17.91,-99.9,   12.73,    3.92,     135,     3.6,      88,      96,  235.62,
2027,2020-11-27,,-99.9,    18.2,    27.5,    16.2,    20.6,-99.9,     7.6,-99.9,    19.5,    14.3,    28.0,-99.9,    19.3,-99.9,    19.7,    17.3,    13.0,-99.9,     0.1,-99.9,    -1.7,     0.1,     0.1,-99.9,    5.48,-99.9,   11.77,    8.75,   17.73,-99.9,   12.71,    3.92,     196,     2.2,     100,      96,  219.30,
2027,2020-11-28,,-99.9,    19.4,    23.9,    18.1,    20.0,-99.9,    14.5,-99.9,    19.8,    14.1,    27.9,-99.9,    19.8,-99.9,    19.9,    17.7,    13.1,-99.9,     0.1,-99.9,    -1.6,     0.1,     0.1,-99.9,    8.81,-99.9,   11.99,    8.64,   17.66,-99.9,   12.72,    3.92,     156,     1.6,      93,      98,  119.54,
2027,2020-11-29,,-99.9,    15.6,    19.5,    15.6,    17.8,-99.9,    15.9,-99.9,    24.3,    14.1,    27.8,-99.9,    18.9,-99.9,    19.3,    17.7,    13.2,-99.9,     0.1,-99.9,    -1.4,     0.1,     0.1,-99.9,    9.63,-99.9,   15.01,    8.62,   17.55,-99.9,   12.70,    3.92,      41,     3.9,      97,      99,   94.66,
2027,2020-11-30,,-99.9,    19.6,    19.6,    14.1,    15.5,-99.9,    20.1,-99.9,    25.4,    14.5,    27.7,-99.9,    18.3,-99.9,    18.3,    17.2,    13.2,-99.9,     0.1,-99.9,    -1.4,     0.1,     0.1,-99.9,   12.17,-99.9,   15.78,    8.83,   17.47,-99.9,   12.54,    3.92,     104,     4.4,     100,      99,   41.22,
2027,2020-12-01,,-99.9,     4.2,    20.8,     4.2,    12.0,-99.9,    15.8,-99.9,    24.2,    17.5,    28.6,-99.9,    14.1,-99.9,    16.0,    16.5,    13.2,-99.9,     0.1,-99.9,    -1.5,     0.1,     0.1,-99.9,    9.56,-99.9,   14.93,   10.55,   18.22,-99.9,   12.64,    3.91,     280,     7.8,      62,      99,  104.86,
